id,start,label,gender,location,held_roles,business_type,bal,xDAI_blockchain_address,confidence,ovol_in,ovol_out,otxns_in,otxns_out,ounique_in,ounique_out,svol_in,svol_out,stxns_in,stxns_out,sunique_in,sunique_out
2289,2019-05-14 11:11:54,2289,male,Olympic,BENEFICIARY,Farming/Labour,370,0x5b6eE42AFA48403614BB014f883F773B8Ac0930A,0,410,40,1,2,1,0,0,0,0,0,0,0
2290,2019-05-14 11:41:33,2290,female,Lindi,BENEFICIARY,Farming/Labour,420,0xFEEE52C0e7044316da891dd885ec9F45Eb4BD9a9,0,460,40,1,2,1,0,0,0,0,0,0,0
2291,2019-05-14 11:42:55,2291,male,Gatina,BENEFICIARY,Transport,471.872713277733,0x8E777A13F1bA8031eA3D164e6E64144dcdA4E7aD,0,511.872713277733,40,1,2,1,0,0,0,0,0,0,0
2292,2019-05-14 11:53:49,2292,male,Congo,BENEFICIARY,Education,10,0x9E742c379Fa3D70446C5d58E9A987650a31e0B54,0,50,40,1,2,1,0,0,0,0,0,0,0
2293,2019-05-14 12:14:03,2293,female,Bangladesh,BENEFICIARY,Shop,420,0x0EE5c5AB9919295b7f2b87A038545A3e32082AD9,0,460,40,1,2,1,0,0,0,0,0,0,0
2294,2019-05-14 12:15:52,2294,male,Miyani,BENEFICIARY,Transport,128,0x18833A8883B61968646eefb91003bD6AdeF7Ac9F,0,243,40,3,2,1,0,250,325,1,2,1,1
2295,2019-05-14 12:26:11,2295,female,Kangemi,BENEFICIARY,Farming/Labour,110,0x51D440C593A5DAC5B3C0f0681C5452d2bbc5916d,0,150,40,1,2,1,0,0,0,0,0,0,0
2296,2019-05-14 13:10:38,2296,female,Kangemi,BENEFICIARY,Education,420,0xCBa6CE6A088f7C7b79716A132D1D48eaFdfEe8bd,0,460,40,1,2,1,0,0,0,0,0,0,0
2297,2019-05-14 13:14:53,2297,female,Kangemi,BENEFICIARY,Education,420,0x787f4b87a843Cd2108d4f26ADe1670a8bb6DF8a3,0,460,40,1,2,1,0,0,0,0,0,0,0
2298,2019-05-14 13:28:01,2298,male,Kangemi,BENEFICIARY,Education,370,0x8376C575bAc9a9d27300D6332a3F7E9De6Af6A9C,0,410,40,1,2,1,0,0,0,0,0,0,0
2299,2019-05-14 13:33:15,2299,male,Kangemi,BENEFICIARY,Education,420,0x05504537913D7f08D69958b3BEc26fF8Bc25ec3a,0,460,40,1,2,1,0,0,0,0,0,0,0
2300,2019-05-14 13:44:26,2300,female,Miyani,BENEFICIARY,Farming/Labour,270,0xbfA1E0fcF24a699FBab0E68C6D0FcC6cA2C54628,0,310,40,1,2,1,0,0,0,0,0,0,0
2301,2019-05-14 14:09:57,2301,male,Miyani,BENEFICIARY,Food/Water,455,0xE90E966c055D81B771cE538DBf2E2D942A200c10,0,495,40,1,2,1,0,0,0,0,0,0,0
2302,2019-05-15 07:19:44,2302,female,Vikinduni,BENEFICIARY,Farming/Labour,160.490006360264,0x6C85Ab4054d7f651Cc272F578886B2768c22f8D0,0,599.490006360264,40,4,2,1,0,0,399,0,2,0,1
2303,2019-05-15 07:37:22,2303,female,Vikinduni,BENEFICIARY,Farming/Labour,823.743693488129,0x95DAC777f2b611557359bF3CA9A9Acd5F1f80dE7,0,328.743693488129,20,3,1,1,0,1245,730,5,5,3,1
2304,2019-05-15 07:43:15,2304,male,Chigato,BENEFICIARY,Shop,31.0327810697478,0x21b713F6C3171C53b004553c8cEb99981FBb6aec,0,526.032781069748,20,6,1,1,0,800,1275,3,6,3,4
2305,2019-05-15 08:07:20,2305,female,Miyani,BENEFICIARY,Food/Water,70,0xb099Ab5e5723D7e6a3038EA5BA91cc7d487ABDAa,0,110,40,1,2,1,0,0,0,0,0,0,0
2306,2019-05-15 08:20:26,2306,male,Lindi,BENEFICIARY,Farming/Labour,117.46,0xF30564b99DcA17C58e28551AcEd528Ec6337b30e,0,457.46,0,3,0,1,0,0,340,0,1,0,1
2307,2019-05-15 08:32:51,2307,male,Lindi,BENEFICIARY,Transport,514.93,0x832d246ff6276bc1cAB9E5826FC783351fCD0E78,0,634.93,20,3,1,1,0,500,600,2,2,0,2
2308,2019-05-15 08:48:28,2308,female,Kinango,BENEFICIARY,Farming/Labour,482.43,0x4aA6012cff3ae4789B8248A4E42A1080490AeC55,0,422.43,0,6,0,1,0,6000,5940,7,17,3,5
2309,2019-05-15 08:55:18,2309,female,Kangemi,BENEFICIARY,Farming/Labour,420,0x2123146279AFd2bEFb31e5b570D5896297748995,0,460,40,1,2,1,0,0,0,0,0,0,0
2310,2019-05-15 09:08:49,2310,male,Peku,BENEFICIARY,Shop,89.6224774907427,0x87dffB47f5ceFda5FD55E9077B04aeA1f52763D5,0,59.6224774907427,20,1,1,1,0,50,0,1,0,1,0
2311,2019-05-15 09:25:30,2311,male,Lindi,BENEFICIARY,Farming/Labour,459.259847466062,0x48Ac8f409B31b3f71dB41a5dA6e5a504983fD44B,0,499.259847466062,40,1,2,1,0,0,0,0,0,0,0
2312,2019-05-15 09:53:56,2312,female,Miyani,BENEFICIARY,Farming/Labour,470,0x2Bf4D1FeDfdF7194E35fD8c5f57538762eC4be2b,0,520,50,3,3,1,0,0,0,0,0,0,0
2313,2019-05-15 12:17:31,2313,female,Gatina,BENEFICIARY,Transport,571.847598005858,0x2AE22D561580f3cA74A423404cA0fB9ABf17A6a6,1,611.847598005858,40,2,2,1,0,50,50,1,1,1,1
2314,2019-05-15 12:20:49,2314,female,Bofu,BENEFICIARY,Farming/Labour,456.610592601686,0xf50CE153ea35b8bf73c109bc0BB0B644Ab35b59d,0,486.610592601686,40,2,2,1,0,10,0,1,0,1,0
2315,2019-05-15 12:27:54,2315,female,Chikole,BENEFICIARY,Farming/Labour,614.5,0x2C0a15B9924faDbe29bc1d51F174F63c34488dB4,0,664.5,20,5,1,1,0,500,530,1,3,1,1
2316,2019-05-15 12:30:29,2316,male,Lindi,BENEFICIARY,Shop,420,0x5057a7d570EE8cC18888A2A6d09Ae94e170D4162,0,460,40,1,2,1,0,0,0,0,0,0,0
2317,2019-05-15 12:41:39,2317,female,Chidzivuni,BENEFICIARY,Food/Water,920,0x7eB57fbbC2E541C98dB1F0ef3Bb5D637C959dA7A,0,960,40,1,2,1,0,0,0,0,0,0,0
2318,2019-05-15 12:50:59,2318,male,Vikolani,BENEFICIARY,Farming/Labour,102.46,0xe759a36B86a6B35e5E80F18B57e1290AF6b02F1A,0,180,0,2,0,1,0,7632.46,7710,37,6,17,2
2319,2019-05-15 13:02:03,2319,female,Lindi,BENEFICIARY,Farming/Labour,323.94,0x5eAd8335e593D09a86A5AA8A15f7d5BE50a52620,0,523.94,0,4,0,1,0,0,200,0,3,0,3
2320,2019-05-15 13:24:58,2320,male,Gatina,BENEFICIARY,Farming/Labour,471.831501471325,0x831C3491dd3197aF1CdA7F75dC75d3f1aE001184,0,511.831501471325,40,1,2,1,0,0,0,0,0,0,0
2321,2019-05-15 13:31:51,2321,female,Miyani,BENEFICIARY,Education,142,0x2648aFB4c2f3c9CAf4C330B6225ccc7Bf92Fe9De,0,182,40,1,2,1,0,0,0,0,0,0,0
2322,2019-05-15 13:34:33,2322,male,Miyani,BENEFICIARY,Farming/Labour,30.9659818204371,0xb2eD6a7F26a0F837A9b02E38859dd4A75a297916,0,50.9659818204371,20,1,1,1,0,0,0,0,0,0,0
2323,2019-05-16 06:57:11,2323,male,Vikinduni,BENEFICIARY,Education,17.46,0xbDED12fC8356259f7D0e6FCE16E49A22c907A0ca,0,772.46,400,6,1,1,0,5189,5544,18,15,14,3
2324,2019-05-16 07:15:29,2324,male,Miyani,BENEFICIARY,Farming/Labour,159.413237846494,0xaFcf2b91789beEb730f3748D29A265cae24A915B,0,349.413237846494,20,4,1,1,0,0,170,0,2,0,1
2325,2019-05-16 07:20:46,2325,female,Mazeras,BENEFICIARY,Food/Water,70,0x90eC5730219ab0D970e5Fa91FbFccC3C292f75d3,0,110,40,1,2,1,0,0,0,0,0,0,0
2326,2019-05-16 07:45:52,2326,male,Miyani,BENEFICIARY,Health,379.001213186963,0x87055B0Ad39E0c7E282503b83e8DB2E725068C9a,0,419.001213186963,40,1,2,1,0,0,0,0,0,0,0
2327,2019-05-16 07:48:58,2327,male,Miyani,BENEFICIARY,Transport,70,0x9C7b766Af6cFDe43a565034BcDd8cB3bdC515A18,0,110,40,1,2,1,0,0,0,0,0,0,0
2328,2019-05-16 08:30:43,2328,female,Miyani,BENEFICIARY,Food/Water,60,0x670bd86fcE1E17B27Ac81500D35AA42fEdAf8831,0,100,40,1,2,1,0,0,0,0,0,0,0
2329,2019-05-16 08:49:01,2329,female,Mnyenzeni,BENEFICIARY,Food/Water,1760.72079259267,0x6750a6C03C6D5a4A4C7bB7A2F17DAd6c394864b6,0.666666666666667,1500.72079259267,0,3,0,1,0,1480,1220,6,3,5,3
2330,2019-05-16 08:54:37,2330,female,Vikinduni,BENEFICIARY,Food/Water,554.509501019555,0xb2707E19CBBcB8f9a7a19A95874d6623A4D4c1D8,0,594.509501019555,40,1,2,1,0,0,0,0,0,0,0
2331,2019-05-16 08:55:32,2331,female,Mnyenzeni,BENEFICIARY,Food/Water,32.1587741899305,0xA0aFe4101b2b1253aa9b5F4660d1CD586f0A151e,0,72.1587741899305,40,1,2,1,0,0,0,0,0,0,0
2332,2019-05-16 08:56:20,2332,female,Mnyenzeni,BENEFICIARY,Farming/Labour,230,0xc14E239250f7D92625D355E6b90222fb0F2CEc97,0,165,0,2,0,1,0,65,0,2,0,2,0
2333,2019-05-16 09:03:41,2333,female,Mnyenzeni,BENEFICIARY,Farming/Labour,49.7552686896238,0xF451CFf68984b05C9407f0a90588E52A9aD1d810,0,89.7552686896239,40,1,2,1,0,0,0,0,0,0,0
2334,2019-05-16 09:05:26,2334,female,Mnyenzeni,BENEFICIARY,Food/Water,150.683904688139,0xd5369B2C2F8Ee24C15C1D0f76D2241ea9669be2a,1,390.683904688139,20,3,1,1,0,100,320,1,1,1,1
2335,2019-05-16 09:12:13,2335,female,Mnyenzeni,BENEFICIARY,Food/Water,20,0xa4bc70863bA838Ee0C19642f82c7e90aC7F3Be70,0,60,40,1,2,1,0,0,0,0,0,0,0
2336,2019-05-16 09:17:43,2336,female,Mnyenzeni,BENEFICIARY,Shop,581.808113056823,0x15456aF38de99cFBCc64dB84a14c93d6C72Ce8d4,0,191.808113056823,20,2,1,1,0,410,0,5,0,3,0
2337,2019-05-16 09:18:24,2337,female,Mnyenzeni,BENEFICIARY,Food/Water,625.014572519669,0x29D3259A9273291Fd95CB76544Eb752E51bFA56b,0.75,1239.01457251967,0,4,0,1,0,1550,2164,4,8,2,3
2338,2019-05-16 09:19:29,2338,male,Mnyenzeni,BENEFICIARY,Farming/Labour,319.696862517442,0xFd699991ff92FA8B9c9CC39aFC57D20cD304f598,0,1019.69686251744,40,2,2,1,0,0,660,0,1,0,1
2339,2019-05-16 09:20:06,2339,female,Lindi,BENEFICIARY,Farming/Labour,310,0xEC2781C3fc4993C2F0EdccCaC06EF383B453D7B5,0,350,40,1,2,1,0,0,0,0,0,0,0
2340,2019-05-16 09:25:28,2340,male,Miyani,BENEFICIARY,Education,287.710533292545,0x239379CCA9462B0Da5D15f25047825bAbE3C1689,0,327.710533292545,40,1,2,1,0,0,0,0,0,0,0
2341,2019-05-16 09:27:48,2341,female,Mnyenzeni,BENEFICIARY,Education,776.194778816821,0xFd0480968AD74cAb4d9A5a1962bd9Dde31E8d9E9,0,1346.19477881682,0,3,0,1,0,600,1170,2,4,1,4
2342,2019-05-16 09:28:55,2342,male,Congo,BENEFICIARY,Farming/Labour,420,0x44009e1b5a6eF1daF58d3B69C0F3Fe181A30278c,0,460,40,1,2,1,0,0,0,0,0,0,0
2343,2019-05-16 09:37:34,2343,female,Mnyenzeni,BENEFICIARY,Farming/Labour,119.296578972816,0x3F2c4c88fe23943EE94a56c5174c64bF1ac7fC21,0,159.296578972816,40,1,2,1,0,0,0,0,0,0,0
2344,2019-05-16 09:38:34,2344,female,Vikinduni,BENEFICIARY,Shop,469.759178018606,0xDffb4E5eb66EA08809687F3DCF182A69fBcBD3Fb,0,509.759178018606,40,1,2,1,0,0,0,0,0,0,0
2345,2019-05-16 09:39:17,2345,female,Vikinduni,BENEFICIARY,Farming/Labour,0,0x460E2595B1aF698C788Bb1d503380bcbF5827F8B,0,10,10,1,1,1,0,0,0,0,0,0,0
2346,2019-05-16 09:39:51,2346,female,Vikolani,BENEFICIARY,Food/Water,640,0x39f369497Cd9A5326093dCd5269eF2A8C6393f57,0.5,180,40,2,2,1,0,600,100,2,1,1,1
2347,2019-05-16 09:46:55,2347,female,Mnyenzeni,BENEFICIARY,Food/Water,110,0xC56Ae692d79c04Bde4C5014BaeA7d405576486E2,0,150,40,1,2,1,0,0,0,0,0,0,0
2348,2019-05-16 10:20:23,2348,female,Miyani,BENEFICIARY,Shop,772,0x611D5688Ca739518B6555733eEfE8cd27ba5E3C7,0,812,40,1,2,1,0,0,0,0,0,0,0
2349,2019-05-16 10:56:11,2349,female,Vikolani,BENEFICIARY,Farming/Labour,0.46,0x086cf8f554040A406994b17e326Ee3004bdcb0b1,0,1107.46,0,6,0,1,0,8,1115,2,11,0,4
2350,2019-05-16 11:01:38,2350,female,Vikolani,BENEFICIARY,Food/Water,170.96,0x2253f69402DF816b860624e4AB49eB539154afdE,1,674.96,0,6,0,1,0,481,985,4,5,1,2
2351,2019-05-16 11:12:19,2351,female,Vitangani,BENEFICIARY,Food/Water,4582.68350228262,0x7b9D6Aa398f89439a47B161145e3bAe2f7879658,0.870967741935484,16823.6835022826,0,27,0,1,0,8825,21066,31,43,13,13
2352,2019-05-16 11:12:28,2352,female,Vikolani,BENEFICIARY,Shop,815.384018112574,0x940B40679A0Be01293675b3024c331A4fb56b0C5,0.076923076923077,631.384018112574,0,7,0,1,0,7209,7025,52,22,21,6
2353,2019-05-16 12:04:11,2353,male,Gatina,BENEFICIARY,Transport,461.84875154063,0xC5659e161283C2a7666De6542cFA57d83f3e429D,0,501.84875154063,40,1,2,1,0,0,0,0,0,0,0
2354,2019-05-16 12:08:10,2354,male,Gatina,BENEFICIARY,Transport,420,0x9F1Fce327e732e6dC3EbD7e879f637Ad9c74a4c3,0,460,40,1,2,1,0,0,0,0,0,0,0
2355,2019-05-16 12:26:41,2355,female,Vikolani,BENEFICIARY,Food/Water,310.524510712596,0x0eb8E1a6aad0A09e53f73fE29077602AF60c486b,0,859.524510712596,40,3,2,1,0,0,509,0,1,0,1
2356,2019-05-16 12:43:22,2356,female,Miyani,BENEFICIARY,Shop,485,0x5059EA3e704931267872e941F91b0879072Fc9d6,0,525,40,1,2,1,0,0,0,0,0,0,0
2357,2019-05-16 12:53:44,2357,male,Gatina,BENEFICIARY,Transport,471.848377044153,0x366d8f13a365cB9054FeEc4048c9087E43fe9A30,0,511.848377044153,40,1,2,1,0,0,0,0,0,0,0
2358,2019-05-16 12:55:08,2358,male,Mnyenzeni,BENEFICIARY,Food/Water,269.429162747175,0x94f22753ebBC715F5Edb9c412BB6828A760e6265,0,309.429162747175,40,1,2,1,0,0,0,0,0,0,0
2359,2019-05-16 12:59:10,2359,male,Miyani,BENEFICIARY,Shop,227.96,0x4388181d285fB31ee8c4136A668848217e80D861,0,544.96,0,6,0,1,0,1353,1670,5,7,3,4
2360,2019-05-16 13:18:10,2360,female,Vikinduni,BENEFICIARY,Food/Water,97.1848138006791,0x47C08D003C7cFcb9b890809E9Ce840558998ac13,1,235.044813800679,0,4,0,1,0,1837.14,1975,14,8,7,5
2361,2019-05-16 13:28:50,2361,female,Kangemi,BENEFICIARY,Food/Water,420,0x13C040AF12d28c9fe0d89a2E0832073bCE7a3251,0,460,40,1,2,1,0,0,0,0,0,0,0
2362,2019-05-17 07:08:11,2362,male,Miyani,BENEFICIARY,Farming/Labour,941,0x5aD5eE95e40D12067eA0BC9030e8a7D03E6B3eFF,0,981,40,1,2,1,0,0,0,0,0,0,0
2363,2019-05-17 07:08:53,2363,female,Lindi,BENEFICIARY,Food/Water,320,0x73030Dc9e440D8568a591cb0781d5Ad395e258EA,0,360,40,1,2,1,0,0,0,0,0,0,0
2364,2019-05-17 07:22:51,2364,female,Miyani,BENEFICIARY,Food/Water,138,0xC4BEE59bd8c201a5738f594B46E9224DEc228b19,0,878,20,4,1,1,0,0,720,0,3,0,1
2365,2019-05-17 07:51:00,2365,female,Miyani,BENEFICIARY,Farming/Labour,0.11805891575205,0x37e51757DCb9b674f56511384D8657Cae1Ea15eF,0,524.118058915752,0,6,0,1,0,4511,5035,15,14,8,3
2366,2019-05-17 08:31:21,2366,female,Vikolani,BENEFICIARY,Farming/Labour,1135.42184067287,0xb75F11a8E7B3A0Ad12eC145f8EB7DDF21a72ce9f,0.053254437869823,5426.42184067287,0,10,0,1,0,67798,72089,169,121,80,17
2367,2019-05-17 09:35:25,2367,female,Miyani,BENEFICIARY,Farming/Labour,100,0x9A845317Fa9D0bdE44BB215147142532F83871B4,0,140,40,1,2,1,0,0,0,0,0,0,0
2368,2019-05-17 09:43:14,2368,male,Miguneni,BENEFICIARY,Farming/Labour,536,0xeCf4961A05F4B9C339155bd41A04533BC16EA927,0,766,40,3,2,1,0,0,190,0,2,0,2
2369,2019-05-17 09:46:48,2369,female,Miatsiani,BENEFICIARY,Food/Water,112.499239362991,0x124f26b1BC17fd036Ed353Dd6973001B3dAb2470,0,162.499239362991,0,2,0,1,0,0,50,0,1,0,1
2370,2019-05-17 09:50:56,2370,female,Gatina,BENEFICIARY,Food/Water,160,0x9EDE01d70f92FE5b7D9811A39AbA05d7d785A7D5,0,200,40,1,2,1,0,0,0,0,0,0,0
2371,2019-05-17 09:59:25,2371,female,Katundani,BENEFICIARY,Food/Water,668.5,0xc7cdDdd292EF18ae31D2564E2202854A88d1C9d3,0.4,748.5,0,6,0,1,0,2630,2710,10,18,6,3
2372,2019-05-17 10:01:34,2372,male,Mwangaraba,BENEFICIARY,Farming/Labour,231,0x3Ebc96dcDa75310ce7E724Bb843Ea21EFeE42799,0,271,40,1,2,1,0,0,0,0,0,0,0
2373,2019-05-17 10:05:53,2373,female,Ziwani,BENEFICIARY,Farming/Labour,114.5,0xC864fA42906d972fE80EEcde0E37A9e6Bc93c15e,0,329.5,20,3,1,1,0,0,195,0,1,0,1
2374,2019-05-17 10:12:21,2374,female,Vikolani,BENEFICIARY,Food/Water,164.807041945982,0xeBb5Eb9Ccc4e6D7F4f4BD641b559BaDB2bC92401,0,814.807041945982,0,5,0,1,0,900,1550,2,7,0,2
2375,2019-05-17 10:15:02,2375,male,Vikolani,BENEFICIARY,Farming/Labour,624.932480499803,0xD21280D671cba5151C80d6a731A4438212B87442,0,664.932480499803,40,1,2,1,0,0,0,0,0,0,0
2376,2019-05-17 10:28:10,2376,female,Ziwani,BENEFICIARY,Food/Water,4.44827495566367,0x209AeC42BbA7d214914eb71D3329A3b0f9740bE9,0.676470588235294,2613.44827495566,20,10,1,1,0,27614,30203,34,41,31,15
2377,2019-05-17 10:50:30,2377,female,Gatina,BENEFICIARY,Farming/Labour,813.097557816043,0x050218d3392a5028ad9167f4B156Fd9b1802f82E,0,853.097557816043,40,1,2,1,0,0,0,0,0,0,0
2378,2019-05-17 11:05:57,2378,male,Miyani,BENEFICIARY,Food/Water,60,0xf46060f313C5E27403cE5731BE4ebf6C3804483b,0,100,40,1,2,1,0,0,0,0,0,0,0
2379,2019-05-17 11:07:56,2379,male,Miyani,BENEFICIARY,Food/Water,137.5,0x32000C1652dA1037d42453dEF30dDDB8789e5080,0.75,1222.5,0,6,0,1,0,2140,3225,4,12,3,4
2380,2019-05-17 11:19:45,2380,male,Lindi,BENEFICIARY,Food/Water,1857.586207,0x1B6071E449Be2d4F4210687438a93F85BcaF8feD,0,2327.586207,40,4,2,1,0,70,500,1,5,0,4
2381,2019-05-17 11:54:32,2381,female,Miyani,BENEFICIARY,Farming/Labour,485,0x48029616Bc1Be1A5A8377B5445bD42DAAd3792d9,0,525,40,1,2,1,0,0,0,0,0,0,0
2382,2019-05-17 12:15:26,2382,male,Vikolani,BENEFICIARY,Farming/Labour,2309.90958817735,0xd47CFD43803Eb13E6eDa3A67b2F4855D3DBEB63B,0.010638297872341,2232.90958817735,0,14,0,1,0,19530,19453,94,78,38,24
2383,2019-05-17 13:26:05,2383,male,Miyani,BENEFICIARY,Shop,118.585916207873,0xe6c90762F0794a7bfa96d715c86c00105f358234,0,158.585916207873,40,1,2,1,0,0,0,0,0,0,0
2384,2019-05-17 13:54:15,2384,female,Vikolani,BENEFICIARY,Shop,341.267633234311,0x101678B07b88E207a3982349A223835159034c56,0,381.267633234311,40,1,2,1,0,0,0,0,0,0,0
2385,2019-05-17 13:57:21,2385,female,Vitangani,BENEFICIARY,Farming/Labour,82.1761641225833,0x51Db5e87F4C5519049E724f28f1EcB6B1F08C392,0,122.176164122583,40,1,2,1,0,0,0,0,0,0,0
2386,2019-05-18 07:48:31,2386,female,Congo,BENEFICIARY,Shop,420,0xB36b0AA661e756c1DA5CC688Fa83A2408616C23c,0,460,40,1,2,1,0,0,0,0,0,0,0
2387,2019-05-18 08:12:56,2387,female,Miyani,BENEFICIARY,Farming/Labour,20,0x322d2782a4f409837dF89001eEC102D610Ca228d,0,60,40,1,2,1,0,0,0,0,0,0,0
2388,2019-05-18 09:33:04,2388,female,Vikolani,BENEFICIARY,Farming/Labour,340.050528682467,0xF340B03C135bbAFF8dBB31a6E18f0519c06631Cd,0,380.050528682467,40,1,2,1,0,0,0,0,0,0,0
2389,2019-05-18 10:04:19,2389,male,Miyani,BENEFICIARY,Transport,70,0xEff30756b88705887ECbEa75Bc79416F73dA326D,0,110,40,1,2,1,0,0,0,0,0,0,0
2390,2019-05-18 10:26:30,2390,male,Vikinduni,BENEFICIARY,Farming/Labour,220,0xFB77149F5c652a9B37d22082b8Cb1419BAb8F39C,0,260,40,1,2,1,0,0,0,0,0,0,0
2391,2019-05-18 12:41:15,2391,male,Chigato,BENEFICIARY,Food/Water,68.7717755670974,0x1870c3C3Ce1241d0398F401edc55A8c2d8380190,0,108.771775567097,40,1,2,1,0,0,0,0,0,0,0
2392,2019-05-18 13:03:04,2392,female,Chigojoni,BENEFICIARY,Farming/Labour,601,0x75e0718ebE567D49aa4206aE2e53f372F5bfcccC,0,641,40,1,2,1,0,0,0,0,0,0,0
2393,2019-05-18 13:20:32,2393,female,Miyani,BENEFICIARY,Food/Water,70,0xf71aab804943906f04aA469DCFa7073C36b23544,0,110,40,1,2,1,0,0,0,0,0,0,0
2394,2019-05-19 04:26:45,2394,male,G.E,BENEFICIARY,Farming/Labour,216.267730147537,0x54702A3aEE0f5D53798DA4044618fa41f6A36cF3,0,256.267730147537,40,1,2,1,0,0,0,0,0,0,0
2395,2019-05-19 09:08:53,2395,male,Takaungu,BENEFICIARY,Farming/Labour,405,0x1074263eA24806B4D3439ABB05E60719989c0D34,0,445,40,1,2,1,0,0,0,0,0,0,0
2396,2019-05-19 09:17:15,2396,male,Takaungu,BENEFICIARY,Farming/Labour,405,0x02AFC47056cAf35Eb6f359b2c41e169af15180fF,0,445,40,1,2,1,0,0,0,0,0,0,0
2397,2019-05-19 09:27:49,2397,male,Takaungu,BENEFICIARY,Education,415,0x43F41e4E0F7602DB7440B2D6347B3122dD870699,0,455,40,1,2,1,0,0,0,0,0,0,0
2398,2019-05-19 09:50:01,2398,female,Takaungu,BENEFICIARY,Farming/Labour,405,0xD01Ee5A78246aB8da1F5080566C5f05C7Ef7B6Aa,0,445,40,1,2,1,0,0,0,0,0,0,0
2399,2019-05-20 06:46:24,2399,female,Lindi,BENEFICIARY,Food/Water,20,0xd3826e90d54F311deA92116D22Ca26621aA8FA36,0,60,40,1,2,1,0,0,0,0,0,0,0
2400,2019-05-20 06:53:46,2400,female,Lindi,BENEFICIARY,Food/Water,0,0xca58FBA8544938BDc07dac17979556146DDb5966,0,20,20,1,1,1,0,0,0,0,0,0,0
2401,2019-05-20 07:05:54,2401,female,Miyani,BENEFICIARY,Food/Water,410,0x260A1c0753B5FF428c9F44D3bD1C36De3464988f,0,450,40,1,2,1,0,0,0,0,0,0,0
2402,2019-05-20 07:15:48,2402,male,Lindi,BENEFICIARY,Farming/Labour,410,0xDa0192abFc36298600D43db98626D902b2982dC4,0,450,40,1,2,1,0,0,0,0,0,0,0
2403,2019-05-20 07:33:44,2403,female,Lindi,BENEFICIARY,Shop,895,0x2b37b9735b06b78067ec96E96e40088588a25f2e,0,935,40,1,2,1,0,0,0,0,0,0,0
2404,2019-05-20 07:35:28,2404,female,Lindi,BENEFICIARY,Food/Water,139,0x6F175964A4Dc2d6b2800783905537FC3248f115F,0,179,40,1,2,1,0,0,0,0,0,0,0
2405,2019-05-20 08:06:59,2405,male,Lindi,BENEFICIARY,Transport,433.670344292711,0x5f187492cE5Ab369AF71321099194C1caaD8425c,0,233.670344292711,0,2,0,1,0,200,0,1,0,1,0
2406,2019-05-20 08:13:59,2406,male,Lindi,BENEFICIARY,Transport,4145.63,0x66A1DFD6Ba097dacD65F8775345906E9cbfB9d07,0.056451612903226,1452.67,400,9,1,1,0,104249.96,101157,124,109,26,15
2407,2019-05-20 08:28:08,2407,female,Chigato,BENEFICIARY,Food/Water,75.9588238319996,0x3D30A9430d6165050b7BFe1B853B415b038233e0,0,115.958823832,40,1,2,1,0,0,0,0,0,0,0
2408,2019-05-20 08:29:43,2408,male,Takaungu,BENEFICIARY,Farming/Labour,440,0x1b8D021224730Fc2df59d7639375Fe435ca84c4e,0,480,40,1,2,1,0,0,0,0,0,0,0
2409,2019-05-20 08:57:04,2409,female,Miyani,BENEFICIARY,Farming/Labour,60,0xD1BaAb58A0D918B423dD905F20DcBDC0e0c4584C,0,100,40,1,2,1,0,0,0,0,0,0,0
2410,2019-05-20 09:28:27,2410,male,Takaungu,BENEFICIARY,Transport,370,0x428381544900943C8537726a4ffB130117d66b4A,0,410,40,1,2,1,0,0,0,0,0,0,0
2411,2019-05-20 10:15:02,2411,female,Takaungu,BENEFICIARY,Food/Water,420,0x8a26Ca1F83707bB06509E93644335d623fEa8b57,0,460,40,1,2,1,0,0,0,0,0,0,0
2412,2019-05-20 10:33:46,2412,female,Miyani,BENEFICIARY,Farming/Labour,148.46,0xbFf1dC69097f344A92Aa510920af4Ddc13826fD1,0,248.46,20,3,1,1,0,0,80,0,1,0,1
2413,2019-05-20 10:43:30,2413,male,Yowani,BENEFICIARY,Food/Water,33,0xa2ceB94FB95c578aD8E7Ffe98f2593A7539483b9,0,53,20,1,1,1,0,0,0,0,0,0,0
2414,2019-05-20 10:51:49,2414,female,Vikinduni,BENEFICIARY,Food/Water,117.46,0xDe19d80D22a41B2908d6E3D6044deFbC482eFC4c,1,377.46,0,3,0,1,0,20,280,1,2,1,1
2415,2019-05-20 11:17:01,2415,male,Lindi,BENEFICIARY,Food/Water,71,0x3ADA83c488ba1d2B90f5596A72B8B57d012211ee,0,111,40,1,2,1,0,0,0,0,0,0,0
2416,2019-05-20 11:21:36,2416,male,Vikolani,BENEFICIARY,Food/Water,70.7188213511102,0xC2db8a19B5348Fbd0A01597d3D97d4B71F9A0a24,0,110.71882135111,40,1,2,1,0,0,0,0,0,0,0
2417,2019-05-20 11:39:17,2417,male,Gatina,BENEFICIARY,Transport,470,0x2CF301A6600Bc38748fd39350EE4688786F08AD0,0,510,40,1,2,1,0,0,0,0,0,0,0
2418,2019-05-20 12:26:51,2418,male,Lindi,BENEFICIARY,Farming/Labour,1128,0xdBBf2F60379aAFF62F0152cCa70CA199A839772C,0,1080,20,2,1,1,0,68,0,1,0,1,0
2419,2019-05-20 12:46:17,2419,male,Gatina,BENEFICIARY,Transport,471.831543935354,0x4a115906FD64b6CA2C80a34FF6e0603642A8A4E8,0,511.831543935354,40,1,2,1,0,0,0,0,0,0,0
